user,review,rating
D3x,"BAD EXPERIENCE PAKE GOJEK CAR, Driver nya lamaa banget sampai dititik jemput ada hampir 50menitan padahal normalnya 10 menitan dan jalan lagi gak macet cuaca cerah, udah gitu gamau berangkat sebelum ditambahin tip :) Mentang mentang pake diskon pengguna baru jaid ogah ogahan lol si driver 😂😂",1
rolita anggrayani,"Gopaylater saya tiba2 di beku kan sudah ada 1 bulan lebih, padahal saya tidak telat bayar, telpon call center alasan nya karna ada pemakaian/transaksi yg tidak wajar dan di suruh menunggu sampai selesai ditinjau tp sampai hari ini gopaylater masih belum bisa di gunakan. semenjak di beku kan saya tetap pakai aplikasi dengan tunai atau gopay setiap hari. Jd menurut saya aneh dengan alasan pemakaian/transaksi yg tidak wajar sehingga di beku kan.",3
Firda Salsabila,"Maaf, tapi untuk go food di sini sangat"" Buruk. Saya sudah 3 kali pesan makanan di resto berbeda selalu dibatalkan karena driver dan tiap pemesanan menghabiskan sekitar 1 jam. Bayangin seberapa lama nunggu makanan, saya sedang sakit dan ngekos sendiri mau mempermudah malah dipersulit. Kedepannya untuk jaga"" kalau emng gk bisa hrusnya ada fitur pembatalan. TAPI alangkah baiknya pesanan bisa segera di selesaikan tanpa pembatalan..",1
Ahmad romadhon,"gaada perubahan, gopaylater tiba tiba di blokir padahal ga pernah telat bayar dan jatuh tempo masih jauh, katanya ada pola mencurigakan, udah hampir 2 minggu masih ke blokir juga, di chat pengen tau kenapa yang jawab cuma bot, ANEH GOJEK",1
Adhi Bayu,"Pas urgent tapi tidak dapat memesan GoRide maupun GoCar, ternyata akun Gojek saya diblokir padahal saya tidak melanggar apapun. Coba ke layanan CS untuk solusi agar dibuka atau dapat digunakan kembali tapi tidak ada balasan, malah BOT chat ditutup. Kalau sudah diblokir apakah tidak dapat digunakan kembali dan harus uninstall aplikasi ? Padahal langganan aplikasi Gojek dari dulu.",1
Suparni Suparni,"Mau pake gosend ga bisa bisa, ""maaf ada perubahan harga"", yaudah tinggal diubah aja harganya ga masalah, tapi ya pesanan lanjutin taro ke driver, bukannya malah ngestuck di ui pemesanan",1
Muplihah,"Bintang 1 spy gojek/gofood lebih selektif pilih driver. Saya ga terima order makanan saya tp pesananan diselesaikan, cs hanya mengarahkan saya utk hub driver tanpa solusi apapun. Walaupun akhirnya dana saya direfund tp kapok bgt, apps lain ga pernah loh kejadian begini.",1
Saito Miyako,"Aku gak tau ya lagi apes atau enggak, tapi setiap pesan lewat aplikasi gojek dan bayar pakai voucher promo + gopay selalu disewotin sama drivernya. Niat hati mau ngasih bintang 1 ke drivernya takutnya malah mematikan rezeki orang, jadi mending gak dikasih bintang sekalian. Tapi gojek, tolong drivernya diarahkan untuk lebih ramah... Apalagi kalo gak dikasih tips, bibir bisa monyong 5 Senti.",1
Farhan Alprasta Channel,"Sering dapet driver manja padahal titik jemput 2km tapi di cancel terus udah 5 kali ada yang ga di bales waktu di chat, ada yang nunggu lama padahal ga dateng dateng, al hasil waktunya lama banget buat nunggu 1jam nunggu driver padahal lagi buru buru",1
Dewi Tjian,kenapa ini aplikasi semakin gk ok pesan makanan dari resto gk respon cepat. tahu tahu orderan bs double tlong donk gimana itu. mau cancel aja gk bisa jd drivernya malah gk bs cancel tolong donk lebih di perhatikan hal trable trable hal pesanan.,5
Esti Prihatiningsih,"Susah bgt pesan gosend, gagal terus, katanya karena perubahan harga. Harusnya makin d upgrade, makin gampang menggunakannya.",3
Gaiety Poek,"Pengen kasih bintang 1 kalau ada driver yang masih menuju lokasi jemput, tapi di aplikasi sudah bersama penumpang. Ga di briefing dulu gitu para driver nya?",5
Anang Maulana,Kenapa gopay pinjam saya tidak bisa tarik dana.padahal saya membayar tidak pernah telat bahkan sebelum jatuh tempo sudah saya bayarkan.tetapi saat dibutuhkan mau tarik dana lagi tidak bisa.sudah menunggu satu bulan juga tetap di tolak.padahal lagi bener bener di butuhkan.,2
Zaidan Abian,"min, ini kenapa tiket kereta klo udh di pake masuk ke stasiun, pas keluar nya gk ada QR nya, tolong notis ini min, penting banget bagi orang yang memakai apk Gojek untuk naik kereta",4
Shirakami Koro,"Saya kecewa, kenapa sih gagal transaksi, dikatakan mendeteksi aktifitas tidak wajar tanpa dijelaskan apa aktifitas tersebut, kan saya jadi tidak bisa transaksi dengan seseorang, tolong dipercepat untuk eror tersebut.",5
Ravel Raf,"Tolong perbaiki terkait gimana cara dapet drivernya, kenapa susah banget dapet driver go ride ataupun gofood. saya sudah berapa kali pesan goride itupun lama banget, dibatalkan terus sama drivernya. Saya juga pernah pesan gofood, tapi karena gak dapet-dapet drivernya jadinya terbatal otomatis, padahal sudah dimasak sama restorannya. saya harap perbaikannya dari gojek. terima kasih.",3
Ian Rch,"Cari driver susah, sekalinya dapet jauh. Pesen gofood mahal, udah mahal lama pula. Bisalan biaya layanan di hilanglan lagi? Kayanya bayar biaya layanan ga bikin lebih tuh, malah tambah lelet.",1
wahyu ningsih,Gojek punya menu gocar Hemat tapi kenyataannya jarang bahkan gak pernah bisa digunakan karena nanti akan dirancel berulang kali oleh driver. Mending tidak usah dimasukkan ke option agar tidak membuang waktu pelanggan..,4
eddysasmi,"Keren sih multifungsi, tapi banyak menu yg diarahkan untuk menginstal aplikasi lain (gopay) jadi tidak praktis lagi",3
Marisa Herdini W,"Kenapa susah betul mau bayar paylatter nya? Notifikasi nya tidak ada internet, padahal jaringan saya bagus pake wifi juga. Ini Gopaylatternya mau dibayar atau gak jadinya, jangan menyusahkan pembayarannya yah tolong kalo mau dibayar.",5
Fajar Febriyan,"Aplikasi aneh kita nunggu sampe 4 x gak dapat drifer , pas yang ke 5 coba lagi harganya darin 96.000 jqdi 117.000 kita gak batalin order kita nunggu eh enak banget nikin harga terus , APK TOLOL",1
Jangkung Maulana,sangat membantu dan memudahkan perjalananan..dengan apk goceg perjalanan jd lebih mudah dan nyaman..,5
Kagak Tau,"Tidak bisa login dan tertera ""butuh pembaruan cepat"" padahal sudah di versi yg terbaru,mohon penjelasannya...",1
d Arka,Saya pakai gojek udah lama cuman akhir - akhir ini kecewa berat. Drivernya banyak yang gak sopan. Terutama goride. Datangin rumah customer karena pesanannya di cancel dengan alasan akan susah dapat orderan lagi. Padahal itu hak customer di karenakan hal gak mengenakkan terjadi dengan driver yang sama. Awalnya saya masih memaklumi. Tapi lama - lama saya muak. Partner driver anda tidak sopan. Dan cukup kedepannya saya tidak akan pernah pakai gojek lagi....!!!!!!!!,1
nama opsional,"Kenapa baru download, voucher pengguna baru hilang tiba² saat mau pesan, padahal baru saja download, sebelumnya masih ada tiba² hilang, kenapa yaaa???",1
Robiah dawiyah,Kinerja gofood kenapa lelet banget sih. Pesanan diambil setelah selesai. Tapi saat pesanan selesai malah gak nemu driver. Sering banget loh. Kenapa gak kyk tetangga driver dicari dulu sambil pesanan dibuat kan toh sudah konfirmasi resto juga. Kalo gini terus waktu kita kebuang. Udah nunggu lama eh gagal dipick up driver,1
chelsy arona,"Pantesan aja metode pembayaran melalui kartu kredit debit, GOPAY, Gopay tabungan by bank jago,blu by BCA digital,linkAja,kantong jago, BRI direct debit dan tunai. Bagi yang belum pernah dan belum punya e-wallet, rekening bank,belum punya kartu kredit debit dan kartu ATM gimana dong 🤣 ujung-ujungnya malah kayak merasa miskin dan tidak tahu diri memakai Go-Jek transportasi ini. Dahlah rada aneh banget liat ini dan kayaknya bakal dipersulit metode pembayaran apapun hasilnya 🤣🥲🤦🏻‍♀️😭🤔",4
Lois Tjoe,"SANGAT BURUK DAN KECEWA. Pesan gocar dpt driver nya JAUH dan TIDAK GERAK, ngga ada tanggapan. Di CANCEL terus oleh driver krn Jauh . Pdhl udh klik driver jauh eh tetap aja DAPAT JARAK JAUH. Udh LUANGKAN wktu 1 jam buat pesan gocar tp selalu susah dpt. Bukan hanya sekali kayak gini, UDH BERKALI-KALI. SANGAT BURUK DAN KECEWA PELAYANAN GO-JEK. KASIHAN JUGA DRIVER PENDAPATAN KECIL, BURUK SEKALI.",1
Rinni Wahyuningsih,"Kenapa sekarang susah bayar ke salah 1 aplikasi novel online. Padahal itu salah 1 fav saya. Maaf ya saya kasih *1, biar ada usaha lebih baik lg. #Mohon maaf, Kak Rinni. Agar bisa menggunakan GoPay, pastikan saldo cukup, masukkan PIN GoPay yang benar, dan gunakan aplikasi terbaru# Dijawab gitu donk🤪🤪 gini ni ya min. Kalau saya bilang mau top up insyaallah saldonya lebih dari cukup. Jawabnya jgn pake mesin donk",1
Ajik agung Arya,"tolong lah di update yg bener, cari lokasi aja selalu ke arah sebaliknya. cari driver berjam jam sampe di cancel mulu mendadak sama driver nya. pelayanan nya buruk sekali aplikasi ini",1
salwa,"Kalau hujan banyak driver yang dekat tapi lama banget nyantol nya, iyasih tau kalau hujan. Tapi please.. padahal udah pakai harga yg teratas, sampai pencarian cepatpun tetp gak gercep",2
GALINDRA ALDEBARAN,Kecewa banget pake gojek dan gopay tidak pernah dikasih limit paylaternya padahal transaksi sering banget..auto pindah ke grab pas klik langsung dapat paylater kenapa gojek miskin dan bermasalah sekarang sangat memalukan lebih baik tutup aplikasi aja kalo tidak bisa memberikan layanan kepada costumer grab always no 1 gojek kelaut ajalah,1
abdul reza,Saya sering pakai Gojek tapi tolong diperbaiki sistem management drivernya Saya sudah sering dapat driver yg tiba-tiba tanpa pemberitahuan cancel orderan padahal saya sudah nunggu lama...,4
zefry simatupang,"Applikasi nya sangat jelek sekali,terutama di bagian gofood nya, pesan makanan 30menit baru kelar dimasak dan diantar juga lambat,udah keburu kenyang lagi karena lama nunggu nya",1
fajar perdana,"Kenapa mau login setelah update tidak bisa alasan no internet connection padahal semua aman wifi dan selular, ada yang spt itu juga?",4
Susi Rahmayanti,"Memang sangat membantu sekali. Cuma sayang. Di kota saya goride belum nyampe titik jemput sudah dikunci dengan ""driver sudah di titik jemput"" padahal masih jauh. Untuk gocar nya kalau hujan2 begini, susah dapetnya. Sekali dapet lama tidak bergerak dan tidak ada respon. Setelah lama, dilempar ke yg lain. Padahal transportasi andalan setiap hari.",4
Nelvyana Ramadani warman,"Aplikasi nya sebenarnya bagus,TAPI KALIAN TERLALU BANYAK IKLAN DI PLATFORM LAIN,SAMPAI AKU KESAL SENDIRI.",1
Ari Wibowo,"kalo pesen go food kenapa ya, pasti ada kendala telat, ga sesuai estimasi waktu yg sudah ditentukan sendiri dr gojek, sementara kasih bintang 4 dl ya, kalo sudah ada perbaikan bsk diubah ke bintang 5 🙏🙏🙏",4
Andriano Mario,"Petanya kok kaya begitu... Susah mau nyari lokasi yang mau di tuju... Aplikasi udah yg terbaru,memang hanya warna putih jak kah petanya itu ndk bisa di ubah seperti google map.",2
D'WAY Creative Studio,"Tidak pernah dapat pengalaman buruk selama pakai aplikaso gojek , puas , responnya cepat , harga terjangkau dan paling penting driver semuanya pada baik dan ramah 🙏",5
Dandung Ruskar,Tolong untuk map diperbaiki..sering tidak sesuai dan membuat hubungan driver dengan penumpang jadi bermasalah..tolong IT nya kerja untuk memperbaiki masalah map kalo perlu terjun ke lapangan,5
Yus Anto,Jujur saya kecewa sama pihak golek.gopaylater dan gopay pinjam saya tiba2 gk bsa di gunakan lg.pdhal saya gk pernah telat bayar.mana limit udah gede lg. Bkn saya aja yg kena tp bnyak pelanggan gojek yg tiba2 paylaternya kena review dgn berbagai alasan. Mana bot lg yg jawab stiap x komplain. Sangat kecewa,1
Pengguna Google,Interface nya bkn ny lebih baik malah bikin kagok. Apalagi gofood.bikin salah pencet terus.blm apa2 udh dpesan. Tolong dong diperbaiki lg interface nya,1
Mohammad Sumariyono,"Ga pernah ada masalah dng Gopinjam..setelah lunas ga bisa dipakai...kemudian Gopay later di tambah limitnya dari 2 jt jadi 2,7...setelah dipakai belanja di Toped aman 3 hari kemudian tidak bisa dipakai ...tapi tiap hari notif tentang Gopaylater terus....hehehe ga bahaya ta...yang aneh stelah gopay later gak bisa dipake...tgl 21 Nov 2023 limit ditambah lagi jadi 3,6 jt..tapi juga tetap gak bisa dipake..hehehe..aplikasi bosok..iki...terjadi lagi setelah limit Gopaylater di Blokir...",1
Marisi Isabella,"Cuma tolong kalo kondisi cuaca lg hujan,Tolong harganya jgn dinaikin tinggi banget biar tetap jadi idaman,dan supirnya juga jgn pada sombong kalo mau ambil orderan nunggu harga di paling mahal dulu baru mau ambil😁",5
Putra Rizkiansyah,"Saya selaku driver kecewa kepada sistem gojek,berpihak sebelah kepada customer,saya lagi ngejar bonus weekend,tp penumpang yg cancel tapi performa saya turun pdhl penumpang yg cancel,otomatis gagal bonusnya tidak kekejar jadi sia"" semangat ngejar bonus malah gagall!!!!!",1
Fitri Anggraini,"kenapa ya setiap sy order skrg udh ga prnh muncul promo diskon lgi ya, jd bner2 normal byar nya, biasa sllu muncul diskon.. Knpa ya?",4
Jung Anand,"gojek ni aplikasi kikir kah?, kenapaa harganya tiba tiba naik dengan drastis?, biasanya kena 18 rb untuk ketempat saya latihan, kenapa bisa menjadi 31rb?, setelah itu saya relog dan? harganya menjadi 37 rb..ada apa dengan gojek ini sebenarnya?. dan fitur pencarian cepat juga tidak ada gunanya sama sekali..setiap memesan kenapa dapat driver yang jauh? padahal banyak driver di dekat saya, dan kenapa memilih driver yang lokasi nya terlampau jauh? tolong perbaiki secepatnya.",1
Nna Tresna,"Suami saya pakai gojek, alamat tujuan masih jauh alasan gojeknya gak pernah nganter ke stasiun leles, malah di turunin di pasar leles yang jaraknya masih jauh ke stasiun. Masa driver gak bisa baca maps masih tanya2 ke penumpang",1
ristiana eka syah fitri,"Belum mau pesan tiba-tiba terpesan tanpa voucher, padahal pada pesanan sebelumnya sudah pasang voucher. menu bantuan tidak membantu sama sekali 🤣 sampai capek.",1
Husna Ilham,Tolong kalo penumpang tuh yg konsisten pesenan cash udah jemput nya jauh titik ga sesuai... Tiba2 pembayaran di rubah jadi gopay mending gede cuma 14 ribu.. ga ada etika tolong di perbaiki,1
Muhammad Zulfikar,Ini udah pakai aplikasi tapi para deivernya pada nggak terima gopay maunya lewat cash mereka mengatakan perjalanan ini dihitung offline dan itu biasanya dilebihkan 15 - 25 rb jadi nggak sesuai dengan biaya aplikasi ( nggak disemua daerah seperti ini tapi saya merasakan nya sering di kota² besar ),1
Sendy Juliansyah,"Untuk gofood, coba tambahin fitur ganti driver, sama tampilan posisi driver sebelum ke resto kenapa dihapus, padahal dulu udah bagus ada tampilannya, jadi bisa tau driver niat ambil orderan apa enggak, soalnya kadang suka ada driver yg ga gerak sama sekali udah nunggu lama setengah jam sampe sejam eh malah ganti driver, cape2 ditungguin mana udah laper, driver nya malah ga niat",4
Xena Juliani,"Gomart pake voucher diskon ongkir dg min pembelian, eh produknya ada yg kosong. Memang sih jumlah bayarnya dkurang produk yg gdaa tp jd ga dpt diskon ongkirnya kan lumayan mahal. Lebih baik bnr2 free pake alfagift dpt point yg bisa dtukar jga, ini dah ongkirnya lebih dr hrg produk flash sale, jadi mls pesen gomart produk yg kosong di store ya mnaa tau yg mnaa? ntr dkurang hrgnya jd ga dpt diskon ongkir lagi",3
Rayhan Nugroho,Pengalaman saya untuk pemakaian aplikasi ini sudah bagus hanya saja tolong berikan diskon khusus bagi pelajar terutama SMA seperti mendapatkan diskon dengan menunjukkan kartu pelajar... Karena harga gojek kadang naik dan turun yang menyebabkan pengeluaran yang lebih kepada pelajar,4
Nasri Ibrahim,Baru pakai go pay later akunnya sudah di review bayrnya juga ga telat. Apalagi go pinjam ga bisa tarik dana bayarnya juga ga telat. Baru nyoba udah ga nyaman,2
Mas Henry,"Heran disini keluhan pake bot harus melalui IG ..banyak driver gk jelas. Mereka ambil orderan tapi gk beranjak dari tempatnya, disitu situ aja . Mau di cancel khawatir akun saya yang jelek. Alhasil pakai akun saudara. Jadi di akun saya , saya biarkan saja dan luar biasanya sampai Berjam jam posisi driver masih sama dan estimasi masih tetep tertulis ""driver akan sampai dalam 7 menit"" 🥲",3
Kayla Primaldyyy,"Halo Gojek, bisakah kalian menyediakan verifikasi via gmail karena nomor whaatsap dan sms yang diregistrasikan sudah lama tidak aktif dan pin akun saya juga lupa. Bisakah kalian membuat metode verifikasi melalui email? Terimakasih gojek",3
Zhofar Amir Abdillah,"Matikan fitur one tap, suka ke double booking kasian drivernya, saya sudah cari tutor matikan fitur tersebut tapi gaada sama sekali tutorial nya.",2
Salafi Ciraden,"Tolong di perbaiki, saya pake akun pengguna baru pas di awal liat masih ada promo nya pas udah di isi saldo gopay terus mau di pake tiba² hilang promo nya belom juga di pake sama sekali.. tolong di perbaiki 🙏",2
Faiz Inayatullah,"apk gajelas tiba tiba bayar langganan google sendiri tanpa sepengetahuan saya, jadi hilang saldo saya🥲, minimal kasi konfirmasi pembayaran dulu, ini mah langsung aja di bayar tanpa sepengetahuan saya",1
Rival Abdilah,"ada error dimana diskon voucher tidak bisa dipakai, padahal pada penjelasan nya tanpa minimum pembelanjaan, tetapi ketika ingin dipakai tidak dapat dipakai dan total harga masih sama, voucher diskon nya yaitu diskon untuk biaya pengiriman pada ""gomart""",4
8 - Hendry,"Tolong diperbaiki maps nya, rutenya muter jadi ongkos lebih mahal daripada biasanya. Drivernya jg lewat jalan biasa dan tidak mengikuti maps nya",2
Kevin Hizkia Kawani,"Punya app tapi pusat bantuannya gak jelas, cuma artikel sama chatnya pake robot gak bisa ketik. Jadi gak bisa menyelesaikan masalah yang ada. No costumer servicenya juga susah di cari.",1
Adrial Munis,"Diaktifkan, notifikasi muncul terus. Kalau tidak diaktifkan, status orderan tidak terpantau.. Bisa kan kurang2i mengirimkan hal2 tidak penting 🥲",4
Vero Natalniel Pamikiran C2,"Setiap order selalu dapat driver yang jauh banget posisinya, padahal kita lagi buru buru malah telat, di dekat rumah ada banyak driver gojek lho padahal tapi kenapa dapat driver yang posisinya jauh banget 🤦‍♂️ Bintang satu selamanya deh kayaknya",1
Animal,"Overall bagus, gk bertele2, serta UInya simpel banget. Semoga kedepannya bisa bagus lagi.",5
Fahri Ramdhani,"Bayar tagihan lancar tanpa keterlambatan sekali pun, bahkan sebelum tanggal 15 juga udah dibayar. Tapi metode paylaternya di blokir mulu udah yg ke 3x nya. Limit juga masih ada 75%. Kaga niat amat ngasih limit belom kepake 50% dah di blokir dengan alasan itu² terus seperti jawaban bot! mau pake apk orange tapi dh nyaman ama si ijo, cuman sistemnya aja terlalu bot gajelas",2
Hasan Hasanuddin,"Drivernya gk ada yg mau ngambil jarak tempuh yg dekat hanya karna bayaranya kecil, udah sering kali pesan driver gocar maupun gojek, satupun gk ada yg ready, bahkan udah pake prioritas pun sama aja, padahal sering kasi tip cash",1
Erna Riska,"Tolong dong di perbaiki,masa saya pesen gocar udah 5x lebih di tolakin terus.. Padahal rute nya ga jauh, malah dibilang jauh,hanya karena gerimis doang. Udah gitu saya bawa anak kecil.sangat kecewa sama driver gocar ! Mohon di perbaiki",1
Febrie Kim,"aplikasi sudah di update, notif pengaturan sudah di setting. tapi kena tetep gak muncul notif nya ya? harus masuk ke aplikasi dulu buat ngecek driver ngechat/posisi",5
Kevin Alkindi,"Makin paok appsnya, orang lapar driver ngak ada dipaksa nunggu 25 menit, ngak bisa cancel. 🤣 padahal yang punya toko suruh cancel dari sore ngak ada driver. Pindah aja ke aplikasi sebelah",1
Rana Aida Aurelif,"Lama dapat driver, ongkir dan biaya penanganan naik. Sudah pakai yg express masih sama lama, nunggu 1 jam an lebih 😤",1
Tekun Teliti,"Makin kesini makin gak jelas.bayar gopay pinjam gak pernah telat,tiba² akun dibatasi katanya ada data yg tidak sesuai.tdk sesuainya dimananya?susah dimengerti.toh udah kesekian kali lancar² aja.giliran semua limit diambil langsung gak jls alasannya.ngasih bintang 1 aja biar bs ninggalin jejak.dan siap ngasih bintang5 klo sdh sprti biasa sma² lancarnya kan enak..",1
Restu Bias Primandhika,"Licik banget notifnya. Ga bisa matiin notif promo, cuma pengin terima notif perjalanan. Pilihannya cuma nyalain atau matiin semua notif di settingnya. 2 bintang lagi untuk setelah ada kategorisasi notif yang jelas 😒",3
syarifa putri,"tiap mau login selalu muncul ""tunggu dalam 60 menit"" udah nunggu lebih dr segitu kok ttp aja? udah nyoba uninstall juga ttp gitu",1
Siti Mujtahidah,"Utang gofood gara2 ada promo paylater, 30rb an... dibayar langsung tidak bisa... sehingga lupa... dan baru nyadar. denda 50rb hari ke.1 .... gak ikhlas dgn layanan seperti ini... sumpah... Login link sangat nyusahin... Ga ada opsi login yg lain",1
Ahmad Fauzi Lubis,"Aduh setelah update terbaru aplikasi nya jadi berat nih, padahal hp saya masih baru, UI untuk scrolling nya lag padahal pake native bulan flutter gojek nya, tolong ya developer lebih di optimalkan lagi 👍🏻",1
Pashupatasastra Mahesvara शिव,"-Kebanyakan update -Banyak dikenakan biaya pelayanan ini dan itu -Persiapan waktu utk persiapan makanan di gofood terutama warung nya lama bisa sampe 1 jam -Estimasi waktu pengiriman jg lama -Kenapa semakin kesini, semakin mahal? -dari pada keseringan update, mgkin isa d tambahkan penilaian utk driver yg membatal kn orderan konsumen",1
FARHAN MIRAJ,"Aplikasi paling ga jelas, udh diinstal terus ga kebuka, giliran di update malah ke uninstall.. Maunya apa si nih apk",5
Arif Sukma Mulyadin,"SANGAT KECEWA SEKALI. Bagi sy yg jarang menggunakan ojol, terkadang ada salah nya dalam membuat orderan. Ketika sy salah memasukkan alamat tujuan, begitu edit, harga jadi melambung tinggi. GOJEK KACAU LAH",1
Lalier,"Gila harga aplikasi sebelah jauh lebih murah dan ramah , disini harganya edunn banget. Diskonnya sedikit padahal udah lama banget pake gojek setia sekali.",1
Arvi Yanti,Mempermudah kita yang sangat butuh transportasi dengan cepat.Gak perlu ribet tinggal klik..Gojekpun datang..Terima kasih sangat membantu.,5
salon manja,"Percuma ada go paylater klau gk bisa di gunakan,,, sudah bunga nya tinggi,... Sekarang aplikasi nya gak se bagus dulu. Cs nya di tanya,jawab nya tampled doang,percuma juga ada CS... Andai ada bintang NOL bakalan saya kasih NOL.",1
Sapta Suwenda Suwenda,"min tolong d perbaiki, d fitur go food ketika kita order makanan di shop food yg baru atau yg selanjutnya, trus catatan dari orderan pertama kenapa masih ada, dan otomatis jd sebuah catatan ke shop food selanjutnya, sedangkan jenis makan yg d order berbeda dari sebelumnya, tolong yah d perbaiki, jd kesannya gk nyambung catatan saya terhadap pembelian saya, karena itu catatan bekas orderan sebelumnya, tolong d buat otomatis terhapus atau gmna ketika kita order baru dan ganti toko makanan.",4
Keke Rusmiati9,"Bukannya makin baguss, malah tambah jelek ni aplikasi,,, maps g tepat, sering eror, tiba"" gopay g bisa dipake,,capeee bgt dapetnya jauh"" bgt buat pick up",1
Muhammad Ilham Fatoni,"Aplikasi tolol, titik maps salah mulu, padahal udah jelas dan klik alamat yg sudah di rekomen, tetep aja salah, tolol bener dah aplikasinya.",1
Indah Renita,Kalau pilih pengiriman reguler sengaja lama banget dapat drivernya. Sampai 1 jam lebih baru dapat. Tiap pesen kayak diharuskan milih pengiriman prioritas. Males banget,1
Noviana Eltanin,"Saya pernah mendapatkan driver sangat buruk, tidak sopan (berbicara kasar & tidak pantas pada costumer), dan tidak menyelesaikan pesanan barang dikembalikan/dicancel ditengah jalan, setelah itu driver malah meminta tip lebih.",1
Rifqi Khaedar,"Go Food perbaiki lagi, kita udah pesen resto udah buatin makanannya tapi ternyata ga ada driver yang ngambil habis tu otomatis dibatalin kasian yang punya resto lah cok. Mending dapetin driver nya dulu baru pesan ke resto. Belum lagi harga di go food nih kadang ada yang 2x lipat dari harga kalo langsung ke resto (ini belum sama ongkir)",1
Nida Upi,"Tolong driver2nya suka ada yg ga jujur, sering order gofood ditempat yg sama biasanya ga ada parkirnya, tiba2 ditagih uang parkir, coba tanya lewat ulasan ke resto nya dibilang ga ada parkir nya. Gosend sama gofood kyaknya ladang basah buat cari tambahan, mungkin di pikir org ga tahu x. Walaupun duit ga seberapa ya jujur yg penting.",4
iis khaerunisah,Saya pesen gofood harga + ongkirnya 26.000... Tapi pas nyampe harganya tiba-tiba berubah jadi 36.500... Nyebelin banget... Auto uninstall... Bye Gojek ..,1
Lyd she,"Thanks ya pesanan saya sudah sampai dg baik, walaupun agak mahal mungkin krn lokasi saya yg agak jauh. Tapi ga apa2.. tq gojek.. Tolong dong supaya GO-MART lebih lengkap, kaos kutang anak ga ada, dan masih banyak lagi yg ga ada barang lainnya..",5
Nurul Izzah Chanel,"Aku udh make sure pesen gofood td pakai vcr, dan waktu mau check out jelas bgt harga itu kenak 19.900 Udh di co tbtb berubah jd 28.700 itu knp ya? Biaya penanganan tbtb jd 20rb lebih . Kalo emg krn tglhn baru knp gak pas sblm check out kasih liat harga yg bener!!!!????? Sumpah gojek makin kocak",1
ARDI CAHYANA,"Aplikasinya bagus, hanya kurirnya itu perlu pelayanan yg lebih bagus...krn dalam memanggil customer hanya namanya....kalau tidak tahu umurnya pakailah Kak, akan lebih sopan...namun kalau sudah tahu yang memesan atau menerima orang tua panggilah pak atau ibu...",4
almira ardhisa,"nunggu pesenan gofood 1 jam lebih ga di kirim kirim pdhl posisi laparr, mana tau tau di cancel, nyari trs tetep sama aja buat sampe ke tiga kalinya tetep 3 kali itu masing masing nunggu 1 jam lebih dan hasil nya sama, seharusnya gawsh dikasih bintang, jelek bgt pelayanan nya 🙏🏻",1
EF_AADE,"Bagus, sangat memudahkan. Tapi tolong lebih disesuaikan lagi titik aplikasi buat pengantaran/penjemputan biar driver ga bingung",5
Abela Putri,Tiap gofood selalu plus dan pake ekstra biaya buat pengiriman cepat. Tapi mostly telat. Dan yg disalahin resto nya. Kalo sekiranya gabisa secepat itu GAUSAH MINTA DANA TAMBAHAN. Dzolim bgt heran. Makan tuh duit,1
mardiyah april,"Kenapa sekarang akun saya sering banget keluar sendiri. Dan tiap mau login harus vermuk, tapi susah banget masuk nya. Sampe di ulang berkali kali tetep gabisa. Udah 2x kejadian kaya gini. Dari awal donlot gapernah kaya gini. Baru sekarang ini",3
Nanud,"Sudah saya upgrade ke gojek plus, tapi kenapa promo gofood nya makin hari makin sedikit, bahkan ketika pulang kampung tidak menemukan 1 voucher pun kecuali voucher ongkir 10ribu, makin yakin upgrade plus di sebelah aja😹, Edit : ya gw tau kalau itu tapi ya kali di malang yang promo cuman ayam geprek mulu😹 bulan lalu awal beli banyak toko yang diskon sekarang cuman geprek😹 gw juga pengen es krim woi😹",1
Kenanga Smg,"Saya kasih bintang 3, saran buat apk ini ya aku bberapa kali pesen makanan cari driver ga nyangkut, waktu 1 jam nunggu, kalo bisa apk ini ya max 30 menit biar customer nunggu gak lama bisa order ulang kalo 1jam ga dpt driver d cancel mau pesen lagi males, keburu ilang lapernya",3
Keisha nadira safira,"tolong dongg pihak gojek kalau ngasi driver jangan terlalu jauh dari posisi costumer. rataa rata pada banyak cancel, dan benerin juga pelacak an driver kadang titik nya ngejauh pedahal udah deket. tolong upgrade lagi buat gojek, kalau ngasi driver jangan terlalu jauh dari posisi costumer. sudah pagi pagi pesan tetap saja telat karena kendala gojek yang ada ajaaaaa masalahnya hadeh",1
Restha Arista,"Pelayanan mohon di perbaiki,jangan biar kan pelanggan sudah pesen,dan,nunggu lama, malahan di batalkan, driver posisi lagi hujan,jdi pesan apk sebelah",3
Rana Alfatria,Driver sigap dan sat set. Kemana2 jadi gampang dengan adanya gojek. Gitu jg saat pengen makan sesuatu tapi males keluar. Tinggal pesen via gofood. Semakin ditingkatkan aja pelayanannya dan sering kasih promo. Hihihi,5
Zivi lili Zivilia lily,"Kenapa sih driver gocar skrg pada arogan, dan ga sopan, kemarin saya pesan gocar brngkt pagi masih aman, driver gocar ny sopan baik, pulang ny sore saya pesan gocar lagi, org ny agak tua nyetir ny cepet bngt, nyalip"" kendaraan lain, kaki tangan saya udh agak dingin-, saran sih harus ny pelan aja gpp yg penting slmt smpe tujuan.",3
